city,date,temperature_avg,temperature_min,temperature_max,precipitation,snow,wind_speed,humidity
Antananarivo,2023-01-09,20.6,17.1,27.1,17.2,0.0,6.0,0.0
Antananarivo,2022-04-17,19.5,16.1,24.7,0.1,0.0,12.2,0.0
Antananarivo,2024-10-25,20.8,12.0,31.0,0.0,0.0,9.6,0.0
Antananarivo,2021-02-03,20.4,14.6,26.7,4.4,0.0,11.3,0.0
Antananarivo,2023-02-06,19.2,15.7,24.1,10.6,0.0,13.6,0.0
Antananarivo,2024-08-11,16.4,12.0,24.0,0.3,0.0,13.7,0.0
Antananarivo,2023-07-14,14.4,10.4,20.1,0.0,0.0,17.0,0.0
Antananarivo,2020-08-14,15.2,7.7,24.0,0.0,0.0,9.8,0.0
Antananarivo,2020-05-18,16.2,12.3,25.1,0.0,0.0,8.3,0.0
Antananarivo,2020-07-23,12.8,10.0,18.2,0.8,0.0,19.6,0.0
Antananarivo,2022-07-30,15.1,12.5,19.6,0.1,0.0,12.0,0.0
Antananarivo,2025-06-25,14.6,11.0,23.1,0.0,0.0,13.4,0.0
Antananarivo,2022-10-01,16.8,9.6,25.7,0.0,0.0,10.2,0.0
Antananarivo,2021-04-12,19.1,14.2,24.8,0.0,0.0,12.5,0.0
Antananarivo,2024-04-19,18.0,13.0,26.0,0.0,0.0,11.0,0.0
Antananarivo,2022-11-25,18.9,14.0,25.0,0.0,0.0,12.2,0.0
Antananarivo,2024-07-21,15.3,8.0,26.0,0.0,0.0,6.4,0.0
Antananarivo,2024-01-27,19.1,16.2,25.0,13.1,0.0,8.4,0.0
Antananarivo,2023-03-05,19.7,17.8,23.0,9.5,0.0,18.8,0.0
Antananarivo,2022-11-24,18.5,14.9,24.6,1.9,0.0,11.9,0.0
Antananarivo,2024-11-22,22.8,18.0,31.0,16.7,0.0,12.0,0.0
Antananarivo,2021-04-08,19.3,16.4,23.2,0.1,0.0,12.4,0.0
Antananarivo,2022-01-03,20.6,17.0,27.3,23.6,0.0,4.7,0.0
Antananarivo,2022-02-07,20.8,16.4,26.4,0.0,0.0,11.7,0.0
Antananarivo,2022-01-09,20.1,16.9,24.9,11.1,0.0,9.7,0.0
Antananarivo,2022-06-22,13.1,9.5,17.5,0.0,0.0,13.6,0.0
Antananarivo,2023-05-12,18.6,14.8,23.8,0.0,0.0,10.2,0.0
Antananarivo,2021-08-16,12.6,8.0,17.3,0.0,0.0,15.2,0.0
Antananarivo,2024-08-15,16.6,8.0,26.0,0.0,0.0,10.5,0.0
Antananarivo,2022-08-23,14.4,8.0,21.7,0.0,0.0,13.5,0.0
Antananarivo,2020-07-17,12.8,9.0,21.1,0.0,0.0,18.2,0.0
Antananarivo,2021-11-30,20.2,16.6,27.2,15.4,0.0,5.8,0.0
Antananarivo,2024-06-11,15.7,10.0,24.0,1.2,0.0,13.2,0.0
Antananarivo,2024-06-14,18.7,14.0,26.0,0.0,0.0,7.4,0.0
Antananarivo,2023-08-13,16.5,10.8,22.7,0.1,0.0,10.6,0.0
Antananarivo,2021-01-31,21.1,16.4,26.2,4.9,0.0,7.6,0.0
Antananarivo,2020-07-12,14.7,8.0,22.0,0.0,0.0,8.8,0.0
Antananarivo,2024-12-03,21.4,18.0,27.0,16.8,0.0,12.1,0.0
Antananarivo,2020-10-01,20.4,14.0,30.7,0.0,0.0,11.3,0.0
Antananarivo,2022-08-06,14.3,8.4,22.6,0.0,0.0,6.9,0.0
Antananarivo,2021-02-27,20.8,17.5,25.6,19.7,0.0,8.4,0.0
Antananarivo,2021-01-26,20.6,16.4,26.4,8.4,0.0,4.1,0.0
Antananarivo,2023-10-06,18.0,11.5,25.7,0.0,0.0,12.6,0.0
Antananarivo,2024-02-13,20.3,18.4,24.9,2.0,0.0,17.3,0.0
Antananarivo,2023-05-07,17.5,14.7,22.3,1.6,0.0,12.5,0.0
Antananarivo,2024-11-21,22.0,15.0,30.0,0.0,0.0,12.6,0.0
Antananarivo,2022-04-12,17.3,12.9,22.5,0.0,0.0,17.0,0.0
Antananarivo,2020-01-31,21.7,18.0,28.7,2.0,0.0,14.5,0.0
Antananarivo,2021-04-22,18.3,14.1,24.2,2.8,0.0,9.6,0.0
Antananarivo,2020-08-30,16.2,12.0,22.3,0.0,0.0,15.7,0.0
Antananarivo,2024-12-28,21.2,17.6,29.0,3.0,0.0,9.7,0.0
Antananarivo,2021-10-20,19.8,13.9,27.3,0.0,0.0,9.3,0.0
Antananarivo,2020-08-13,14.3,6.0,23.0,0.0,0.0,7.3,0.0
Antananarivo,2023-03-15,19.3,16.6,23.5,1.6,0.0,10.7,0.0
Antananarivo,2024-09-24,19.2,16.0,26.9,0.0,0.0,17.7,0.0
Antananarivo,2022-06-16,16.5,12.1,21.9,2.5,0.0,7.2,0.0
Antananarivo,2025-02-03,22.6,19.0,30.6,18.9,0.0,9.2,0.0
Antananarivo,2024-01-28,20.0,16.5,26.2,14.1,0.0,5.5,0.0
Antananarivo,2020-05-02,19.6,14.5,28.0,0.0,0.0,7.8,0.0
Antananarivo,2022-07-04,13.6,9.3,18.8,0.0,0.0,14.9,0.0
Antananarivo,2022-04-29,17.1,12.7,23.1,0.0,0.0,10.6,0.0
Antananarivo,2021-08-21,18.6,13.8,25.3,0.0,0.0,10.7,0.0
Antananarivo,2021-04-30,18.8,15.5,23.7,0.8,0.0,10.9,0.0
Antananarivo,2020-04-28,19.0,16.9,26.5,0.0,0.0,12.2,0.0
Antananarivo,2022-02-01,20.7,16.3,26.1,0.2,0.0,14.2,0.0
Antananarivo,2020-10-11,22.0,16.0,31.0,0.0,0.0,9.0,0.0
Antananarivo,2024-07-27,15.7,7.0,25.0,0.0,0.0,6.9,0.0
Antananarivo,2021-05-01,19.4,15.5,25.0,0.6,0.0,5.7,0.0
Antananarivo,2022-10-19,17.6,11.3,25.1,0.0,0.0,14.2,0.0
Antananarivo,2024-09-16,17.8,10.0,28.0,0.0,0.0,14.4,0.0
Antananarivo,2021-01-19,22.3,17.0,28.6,2.0,0.0,13.5,0.0
Antananarivo,2023-04-03,19.2,16.3,24.5,23.9,0.0,6.8,0.0
Antananarivo,2024-02-21,19.8,15.0,25.3,1.2,0.0,10.0,0.0
Antananarivo,2021-10-03,17.2,10.9,24.1,0.0,0.0,10.4,0.0
Antananarivo,2025-04-16,20.6,17.0,27.2,0.0,0.0,14.2,0.0
Antananarivo,2024-05-20,18.6,16.0,24.7,0.0,0.0,18.4,0.0
Antananarivo,2024-08-30,15.9,11.0,23.0,0.0,0.0,13.5,0.0
Antananarivo,2024-03-22,21.6,19.0,27.0,0.1,0.0,15.2,0.0
Antananarivo,2022-09-22,16.0,11.8,21.4,0.8,0.0,16.8,0.0
Antananarivo,2023-09-26,15.9,9.8,22.6,0.0,0.0,16.6,0.0
Antananarivo,2023-12-09,20.9,15.5,27.5,8.1,0.0,7.4,0.0
Antananarivo,2023-01-04,20.0,16.1,25.1,16.4,0.0,6.9,0.0
Antananarivo,2021-09-07,14.2,9.5,19.4,0.1,0.0,12.2,0.0
Antananarivo,2022-02-09,20.6,15.8,27.4,18.0,0.0,5.1,0.0
Antananarivo,2020-04-07,21.1,17.0,27.0,0.0,0.0,7.4,0.0
Antananarivo,2024-07-28,17.9,13.0,26.0,0.0,0.0,7.5,0.0
Antananarivo,2020-02-10,22.2,16.0,30.0,0.0,0.0,9.0,0.0
Antananarivo,2022-03-07,20.4,16.2,25.4,0.3,0.0,15.5,0.0
Antananarivo,2024-06-06,15.4,9.0,25.8,0.0,0.0,9.6,0.0
Antananarivo,2021-05-19,15.8,12.2,21.0,0.3,0.0,14.1,0.0
Antananarivo,2020-07-05,14.8,11.0,20.0,0.0,0.0,12.3,0.0
Antananarivo,2020-06-12,15.2,11.9,21.1,0.0,0.0,11.3,0.0
Antananarivo,2022-01-20,18.6,16.5,21.3,22.8,0.0,8.6,0.0
Antananarivo,2020-01-10,22.2,18.0,28.0,0.0,0.0,10.5,0.0
Antananarivo,2021-07-23,13.6,7.2,20.2,0.0,0.0,9.0,0.0
Antananarivo,2022-10-24,20.6,14.3,28.9,0.0,0.0,6.4,0.0
Antananarivo,2023-05-08,17.0,12.9,22.8,0.5,0.0,12.4,0.0
Antananarivo,2022-05-01,18.4,13.1,24.8,0.0,0.0,6.5,0.0
Antananarivo,2021-02-05,20.7,15.2,26.7,9.8,0.0,7.4,0.0
Antananarivo,2023-08-05,14.7,10.2,19.5,0.0,0.0,21.3,0.0
Antananarivo,2024-08-14,15.8,10.0,24.1,0.3,0.0,10.1,0.0
Antananarivo,2021-07-16,13.6,8.9,19.9,0.0,0.0,12.1,0.0
Antananarivo,2023-10-05,18.7,14.0,25.1,0.0,0.0,13.3,0.0
Antananarivo,2021-01-06,21.6,16.4,28.8,1.4,0.0,5.4,0.0
Antananarivo,2020-06-08,13.7,11.0,20.2,0.0,0.0,16.7,0.0
Antananarivo,2023-02-16,19.9,17.0,25.3,27.2,0.0,8.3,0.0
Antananarivo,2022-08-20,15.5,9.0,23.4,0.0,0.0,5.9,0.0
Antananarivo,2024-01-22,21.5,16.8,27.5,16.4,0.0,6.7,0.0
Antananarivo,2020-01-25,20.7,18.0,28.1,0.0,0.0,12.2,0.0
Antananarivo,2024-04-12,23.1,18.0,31.0,0.6,0.0,8.8,0.0
Antananarivo,2023-01-01,20.1,16.3,26.2,7.7,0.0,4.5,0.0
Antananarivo,2022-06-27,14.4,10.5,19.5,0.0,0.0,18.0,0.0
Antananarivo,2025-02-27,21.9,18.0,26.1,0.4,0.0,17.8,0.0
Antananarivo,2020-01-24,21.7,18.0,28.0,0.0,0.0,6.1,0.0
Antananarivo,2022-07-11,13.2,9.6,18.1,0.0,0.0,18.0,0.0
Antananarivo,2023-05-14,18.6,15.7,23.2,0.6,0.0,7.1,0.0
Antananarivo,2024-09-20,19.8,12.0,31.4,0.0,0.0,11.4,0.0
Antananarivo,2023-04-01,19.7,15.2,25.4,3.6,0.0,11.6,0.0
Antananarivo,2021-03-28,19.4,14.7,25.9,0.0,0.0,7.6,0.0
Antananarivo,2023-08-17,15.8,11.3,21.0,0.5,0.0,15.9,0.0
Antananarivo,2020-10-19,19.9,16.0,26.3,0.0,0.0,17.3,0.0
Antananarivo,2023-06-04,16.3,12.2,21.0,0.7,0.0,13.0,0.0
Antananarivo,2020-11-19,21.9,12.0,30.0,0.0,0.0,7.2,0.0
Antananarivo,2023-12-31,20.8,16.4,27.5,16.2,0.0,7.9,0.0
Antananarivo,2023-06-02,15.9,11.9,21.4,0.0,0.0,13.4,0.0
Antananarivo,2023-12-24,19.9,16.1,26.7,29.5,0.0,7.6,0.0
Antananarivo,2023-12-12,22.4,16.6,28.4,0.0,0.0,9.5,0.0
Antananarivo,2020-02-17,21.9,18.0,28.0,0.0,0.0,13.0,0.0
Antananarivo,2021-11-20,22.0,16.9,29.8,0.0,0.0,6.7,0.0
Antananarivo,2024-10-30,21.9,15.0,30.3,0.0,0.0,17.5,0.0
Antananarivo,2024-06-27,15.4,13.0,20.0,0.6,0.0,17.4,0.0
Antananarivo,2020-04-09,20.6,16.0,27.2,0.0,0.0,13.2,0.0
Antananarivo,2023-12-19,22.4,18.8,27.7,5.1,0.0,8.2,0.0
Antananarivo,2021-10-04,19.0,13.3,26.9,0.0,0.0,5.8,0.0
Antananarivo,2024-07-18,15.6,9.0,25.0,0.0,0.0,10.2,0.0
Antananarivo,2021-08-14,15.9,11.7,20.7,0.0,0.0,16.0,0.0
Antananarivo,2024-12-27,21.9,17.0,30.2,14.7,0.0,13.8,0.0
Antananarivo,2020-10-18,19.7,16.0,26.3,0.0,0.0,14.9,0.0
Antananarivo,2023-09-25,16.6,10.0,24.1,0.0,0.0,13.4,0.0
Antananarivo,2021-05-20,14.8,12.2,18.5,0.0,0.0,18.4,0.0
Antananarivo,2022-02-03,20.7,15.5,27.7,0.9,0.0,7.2,0.0
Antananarivo,2025-06-16,14.4,10.0,21.0,0.1,0.0,16.5,0.0
Antananarivo,2023-08-27,17.3,12.8,24.3,0.0,0.0,12.2,0.0
Antananarivo,2021-07-17,14.2,11.3,19.4,0.0,0.0,12.7,0.0
Antananarivo,2020-03-16,21.4,15.0,28.0,0.0,0.0,7.1,0.0
Antananarivo,2021-09-25,16.9,13.4,22.5,0.3,0.0,14.4,0.0
Antananarivo,2022-12-20,20.0,16.5,26.7,9.3,0.0,4.4,0.0
Antananarivo,2023-05-22,16.7,10.8,24.5,0.0,0.0,9.0,0.0
Antananarivo,2025-02-07,22.9,18.0,30.2,27.9,0.0,10.3,0.0
Antananarivo,2020-12-09,19.3,16.6,28.0,2.5,0.0,13.8,0.0
Antananarivo,2022-05-03,18.5,15.9,23.2,0.1,0.0,11.9,0.0
Antananarivo,2024-09-18,19.2,9.0,30.0,0.0,0.0,10.3,0.0
Antananarivo,2020-10-05,18.0,14.8,32.7,0.0,0.0,15.4,0.0
Antananarivo,2024-09-17,18.5,10.0,29.0,0.0,0.0,13.8,0.0
Antananarivo,2022-11-30,19.0,15.3,26.3,19.9,0.0,4.4,0.0
Antananarivo,2022-10-10,17.0,9.0,26.0,0.0,0.0,11.2,0.0
Antananarivo,2023-08-23,15.6,10.9,21.1,0.0,0.0,14.6,0.0
Antananarivo,2022-06-14,15.3,10.0,20.8,1.7,0.0,9.0,0.0
Antananarivo,2022-02-17,20.2,16.0,25.9,4.8,0.0,14.9,0.0
Antananarivo,2021-11-23,22.5,16.5,30.7,0.1,0.0,6.7,0.0
Antananarivo,2021-11-09,22.6,15.0,31.6,0.0,0.0,5.2,0.0
Antananarivo,2022-02-23,20.7,18.5,25.3,10.7,0.0,21.0,0.0
Antananarivo,2021-06-26,13.8,10.4,18.9,0.0,0.0,4.3,0.0
Antananarivo,2022-12-01,19.4,15.0,26.1,12.9,0.0,4.4,0.0
Antananarivo,2025-03-14,21.7,18.8,28.1,2.0,0.0,12.7,0.0
Antananarivo,2024-08-22,14.9,11.0,22.0,0.9,0.0,13.6,0.0
Antananarivo,2023-05-05,17.8,13.9,23.9,0.0,0.0,10.4,0.0
Antananarivo,2020-06-28,15.7,10.7,25.0,0.0,0.0,7.2,0.0
Antananarivo,2021-01-21,22.0,18.9,26.8,3.3,0.0,14.2,0.0
Antananarivo,2025-01-02,23.1,17.0,31.3,0.0,0.0,11.8,0.0
Antananarivo,2023-07-20,16.1,10.3,23.0,0.2,0.0,10.9,0.0
Antananarivo,2020-04-10,19.9,17.0,26.6,0.0,0.0,12.7,0.0
Antananarivo,2022-06-11,15.0,11.4,20.3,0.2,0.0,11.8,0.0
Antananarivo,2022-03-24,20.0,15.9,26.0,17.2,0.0,5.3,0.0
Antananarivo,2022-07-14,15.0,10.9,21.4,0.0,0.0,9.9,0.0
Antananarivo,2024-01-20,20.6,17.0,25.2,3.9,0.0,13.8,0.0
Antananarivo,2020-04-29,18.7,17.0,23.3,0.0,0.0,11.1,0.0
Antananarivo,2025-05-10,20.5,17.0,26.0,0.7,0.0,15.6,0.0
Antananarivo,2022-12-19,20.1,16.0,26.2,8.9,0.0,5.1,0.0
Antananarivo,2024-08-07,15.2,10.0,23.0,0.0,0.0,13.7,0.0
Antananarivo,2023-08-28,16.5,11.3,22.2,0.0,0.0,16.6,0.0
Antananarivo,2021-03-03,20.7,16.6,26.3,3.2,0.0,7.7,0.0
Antananarivo,2024-10-14,17.6,11.0,25.0,0.0,0.0,14.3,0.0
Antananarivo,2023-04-20,18.9,15.9,23.8,11.4,0.0,10.6,0.0
Antananarivo,2022-01-28,19.9,15.7,25.5,0.0,0.0,6.9,0.0
Antananarivo,2025-05-17,18.9,16.0,24.0,0.8,0.0,14.6,0.0
Antananarivo,2022-07-17,13.6,10.6,17.6,0.0,0.0,19.9,0.0
Antananarivo,2023-04-09,18.4,14.4,24.4,15.4,0.0,9.4,0.0
Antananarivo,2025-01-06,22.4,15.4,30.2,0.0,0.0,12.9,0.0
Antananarivo,2020-08-09,12.7,9.0,21.6,0.0,0.0,17.0,0.0
Antananarivo,2024-02-29,20.4,17.3,25.2,43.0,0.0,8.1,0.0
Antananarivo,2022-06-05,15.0,12.6,18.6,0.2,0.0,12.7,0.0
Antananarivo,2022-05-16,16.0,11.3,21.7,0.0,0.0,11.8,0.0
Antananarivo,2025-03-20,20.5,16.0,26.3,0.0,0.0,14.9,0.0
Antananarivo,2021-04-09,19.3,14.8,24.9,0.4,0.0,10.0,0.0
Antananarivo,2025-03-06,22.2,16.8,30.3,0.0,0.0,14.6,0.0
Antananarivo,2025-04-05,21.1,16.0,27.5,0.1,0.0,12.5,0.0
Antananarivo,2021-10-09,16.3,12.6,21.3,0.0,0.0,13.4,0.0
Antananarivo,2020-12-23,21.7,16.0,28.0,0.0,0.0,13.6,0.0
Antananarivo,2024-09-02,17.2,13.0,24.0,0.0,0.0,13.6,0.0
Antananarivo,2022-06-06,15.5,12.1,19.7,0.8,0.0,14.0,0.0
Antananarivo,2022-10-09,16.5,11.1,24.0,0.0,0.0,15.3,0.0
Antananarivo,2020-07-25,12.0,9.6,15.0,0.0,0.0,20.9,0.0
Antananarivo,2024-05-03,20.7,13.9,28.4,0.0,0.0,12.6,0.0
Antananarivo,2021-04-15,19.3,15.8,23.4,3.6,0.0,3.4,0.0
Antananarivo,2025-05-21,18.9,15.0,25.0,0.0,0.0,10.7,0.0
Antananarivo,2021-10-13,19.8,13.0,27.3,0.0,0.0,10.9,0.0
Antananarivo,2021-09-11,14.5,10.8,19.2,0.3,0.0,18.9,0.0
Antananarivo,2023-08-19,17.9,13.5,23.7,0.0,0.0,6.6,0.0
Antananarivo,2021-07-31,13.7,8.8,20.1,0.0,0.0,15.4,0.0
Antananarivo,2021-11-07,21.0,17.5,27.5,2.9,0.0,9.8,0.0
Antananarivo,2022-09-27,16.0,10.0,23.8,0.0,0.0,12.2,0.0
Antananarivo,2023-03-30,19.7,16.5,25.6,19.3,0.0,8.2,0.0
Antananarivo,2024-06-05,17.2,12.0,25.6,0.0,0.0,10.8,0.0
Antananarivo,2022-05-29,15.8,13.0,19.7,0.0,0.0,14.7,0.0
Antananarivo,2021-03-07,20.3,16.7,25.0,3.6,0.0,9.5,0.0
Antananarivo,2022-01-24,20.0,17.6,24.1,7.7,0.0,19.3,0.0
Antananarivo,2021-07-09,15.0,11.8,19.0,1.0,0.0,18.0,0.0
Antananarivo,2020-10-04,23.0,17.2,32.7,0.0,0.0,12.7,0.0
Antananarivo,2023-06-29,13.0,6.9,20.0,0.0,0.0,11.8,0.0
Antananarivo,2020-11-29,23.2,17.0,31.0,0.0,0.0,8.9,0.0
Antananarivo,2022-04-11,17.5,13.4,22.9,0.3,0.0,18.2,0.0
Antananarivo,2023-07-13,15.2,11.9,21.1,0.0,0.0,14.5,0.0
Antananarivo,2021-05-09,17.7,14.5,22.4,3.4,0.0,5.5,0.0
Antananarivo,2021-11-18,20.5,12.6,28.4,0.0,0.0,11.6,0.0
Antananarivo,2023-07-19,14.2,9.5,19.2,0.1,0.0,14.6,0.0
Antananarivo,2020-02-18,22.5,19.0,28.0,0.0,0.0,9.6,0.0
Antananarivo,2022-07-09,13.5,10.5,17.3,0.2,0.0,20.6,0.0
Antananarivo,2021-02-09,19.9,16.9,25.9,24.3,0.0,6.3,0.0
Antananarivo,2024-10-19,21.6,17.0,31.0,4.9,0.0,12.4,0.0
Antananarivo,2025-06-13,16.2,8.8,25.5,0.0,0.0,10.7,0.0
Antananarivo,2022-03-04,21.0,16.4,26.3,2.1,0.0,8.9,0.0
Antananarivo,2025-04-17,20.7,16.0,26.1,0.0,0.0,9.5,0.0
Antananarivo,2023-04-18,18.8,14.4,24.1,0.3,0.0,14.3,0.0
Antananarivo,2021-03-13,18.6,13.0,25.1,0.2,0.0,11.7,0.0
Antananarivo,2022-02-22,19.2,16.9,21.5,10.5,0.0,22.8,0.0
Antananarivo,2025-01-18,24.0,19.0,31.0,0.1,0.0,9.4,0.0
Antananarivo,2023-01-23,18.5,17.1,20.3,30.5,0.0,15.9,0.0
Antananarivo,2024-09-06,17.8,13.0,24.0,0.0,0.0,15.2,0.0
Antananarivo,2020-05-14,18.4,13.0,27.0,0.0,0.0,6.1,0.0
Antananarivo,2023-10-12,22.2,14.6,31.0,0.0,0.0,6.8,0.0
Antananarivo,2023-05-20,17.2,11.5,24.5,0.0,0.0,8.9,0.0
Antananarivo,2024-02-07,21.1,17.7,25.9,11.9,0.0,8.6,0.0
Antananarivo,2023-07-29,14.7,9.6,20.2,0.0,0.0,11.7,0.0
Antananarivo,2022-12-07,19.0,13.2,25.2,0.0,0.0,12.2,0.0
Antananarivo,2022-04-30,18.3,14.0,24.6,0.4,0.0,5.1,0.0
Antananarivo,2022-01-31,20.3,14.5,26.6,0.0,0.0,10.4,0.0
Antananarivo,2020-04-20,17.7,15.0,25.0,0.0,0.0,14.6,0.0
Antananarivo,2024-08-05,16.2,7.0,27.0,0.0,0.0,6.0,0.0
Antananarivo,2024-03-14,21.8,17.0,28.0,0.0,0.0,14.4,0.0
Antananarivo,2021-08-06,13.7,7.8,20.5,0.0,0.0,10.5,0.0
Antananarivo,2024-06-23,13.4,7.0,18.2,0.0,0.0,11.1,0.0
Antananarivo,2022-03-30,18.8,15.7,24.2,0.4,0.0,18.3,0.0
Antananarivo,2023-05-25,15.7,12.7,21.2,8.8,0.0,9.3,0.0
Antananarivo,2022-09-12,15.4,10.2,22.1,0.0,0.0,11.4,0.0
Antananarivo,2020-09-16,16.8,9.6,26.0,0.0,0.0,12.4,0.0
Antananarivo,2020-10-08,21.2,16.0,27.0,0.0,0.0,9.7,0.0
Antananarivo,2024-06-01,18.3,14.0,25.0,0.0,0.0,14.4,0.0
Antananarivo,2024-04-20,18.4,15.0,26.0,0.0,0.0,5.1,0.0
Antananarivo,2023-02-02,20.1,17.0,26.2,7.6,0.0,14.0,0.0
Antananarivo,2022-08-01,15.2,10.2,21.5,0.0,0.0,10.2,0.0
Antananarivo,2024-05-19,19.2,15.0,25.0,0.0,0.0,13.4,0.0
Antananarivo,2022-09-17,14.9,9.3,21.9,0.0,0.0,13.1,0.0
Antananarivo,2022-02-26,20.4,17.4,25.3,27.0,0.0,4.1,0.0
Antananarivo,2023-10-21,20.3,16.7,26.2,6.3,0.0,10.2,0.0
Antananarivo,2021-12-23,22.1,17.0,28.6,0.6,0.0,11.9,0.0
Antananarivo,2020-05-07,19.8,16.0,27.0,0.0,0.0,4.7,0.0
Antananarivo,2022-11-11,20.2,14.5,27.5,0.0,0.0,8.3,0.0
Antananarivo,2025-04-12,21.0,17.7,28.6,4.1,0.0,13.5,0.0
Antananarivo,2020-04-12,19.4,15.4,25.0,0.0,0.0,12.1,0.0
Antananarivo,2021-12-27,20.8,17.8,27.2,25.3,0.0,6.0,0.0
Antananarivo,2023-04-28,18.3,13.9,23.6,0.0,0.0,13.9,0.0
Antananarivo,2023-09-16,16.6,10.6,23.2,0.0,0.0,13.4,0.0
Antananarivo,2024-04-24,21.9,16.0,29.8,0.0,0.0,8.3,0.0
Antananarivo,2025-04-18,21.9,16.0,29.0,0.0,0.0,10.4,0.0
Antananarivo,2021-02-26,20.5,15.0,25.7,10.4,0.0,7.0,0.0
Antananarivo,2023-09-23,17.7,15.4,21.6,0.0,0.0,19.0,0.0
Antananarivo,2022-08-27,13.7,9.2,19.4,0.0,0.0,14.3,0.0
Antananarivo,2022-12-10,19.4,15.9,24.6,2.5,0.0,12.5,0.0
Antananarivo,2022-11-01,19.2,14.7,25.9,0.0,0.0,9.0,0.0
Antananarivo,2020-07-22,12.6,8.0,20.0,0.0,0.0,13.2,0.0
Antananarivo,2023-02-14,18.4,13.1,24.2,6.3,0.0,13.1,0.0
Antananarivo,2024-01-18,19.6,17.8,22.4,32.7,0.0,15.4,0.0
Antananarivo,2020-02-12,22.1,16.0,29.9,0.0,0.0,11.1,0.0
Antananarivo,2025-03-21,21.9,18.0,28.0,0.0,0.0,10.1,0.0
Antananarivo,2024-11-28,23.0,17.0,29.0,4.1,0.0,13.6,0.0
Antananarivo,2023-10-13,21.8,16.5,31.5,15.7,0.0,7.9,0.0
Antananarivo,2023-11-15,17.9,14.1,23.3,24.5,0.0,8.7,0.0
Antananarivo,2024-10-07,19.5,13.0,28.0,0.0,0.0,11.1,0.0
Antananarivo,2025-03-30,19.7,14.0,25.0,0.4,0.0,13.8,0.0
Antananarivo,2024-02-24,21.9,18.2,27.1,0.0,0.0,12.4,0.0
Antananarivo,2022-01-29,20.5,14.9,26.8,0.0,0.0,4.6,0.0
Antananarivo,2025-06-17,15.0,10.0,21.0,0.1,0.0,13.6,0.0
Antananarivo,2023-11-07,18.7,16.6,24.4,5.6,0.0,10.8,0.0
Antananarivo,2022-12-30,20.5,15.7,27.0,0.3,0.0,6.6,0.0
Antananarivo,2020-06-27,16.3,12.0,23.0,0.0,0.0,10.2,0.0
Antananarivo,2022-10-11,17.6,8.2,26.9,0.0,0.0,12.3,0.0
Antananarivo,2022-09-29,15.5,9.9,22.0,0.0,0.0,15.5,0.0
Antananarivo,2020-03-05,20.7,17.0,27.0,0.0,0.0,14.4,0.0
Antananarivo,2023-12-08,21.2,14.7,28.4,0.0,0.0,10.7,0.0
Antananarivo,2021-03-30,19.5,14.4,25.0,2.2,0.0,7.1,0.0
Antananarivo,2021-02-12,20.0,17.2,23.9,7.4,0.0,8.7,0.0
Antananarivo,2024-07-23,16.8,11.0,24.0,0.0,0.0,9.2,0.0
Antananarivo,2024-10-04,15.6,13.0,24.6,0.0,0.0,23.6,0.0
Antananarivo,2022-08-10,13.4,8.9,19.0,0.7,0.0,16.4,0.0
Antananarivo,2024-07-16,14.3,5.0,24.0,0.0,0.0,7.1,0.0
Antananarivo,2023-12-20,21.9,18.1,28.0,11.9,0.0,8.1,0.0
Antananarivo,2021-12-22,21.4,17.3,27.6,4.9,0.0,8.6,0.0
Antananarivo,2025-03-23,21.5,17.0,28.0,15.8,0.0,7.5,0.0
Antananarivo,2021-09-02,15.8,10.1,22.5,0.0,0.0,13.2,0.0
Antananarivo,2025-01-30,23.5,18.8,30.0,0.5,0.0,10.5,0.0
Antananarivo,2022-06-29,12.5,9.5,16.8,0.0,0.0,21.8,0.0
Antananarivo,2023-07-16,13.6,8.1,20.4,0.0,0.0,13.7,0.0
Antananarivo,2025-06-01,14.5,9.0,23.0,0.0,0.0,9.6,0.0
Antananarivo,2021-10-26,19.6,14.0,26.6,0.0,0.0,13.0,0.0
Antananarivo,2025-01-12,20.4,19.0,27.8,8.6,0.0,18.8,0.0
Antananarivo,2024-11-02,22.5,17.0,31.0,0.0,0.0,12.1,0.0
Antananarivo,2020-03-29,22.5,18.0,29.0,0.0,0.0,7.9,0.0
Antananarivo,2021-11-19,20.8,12.3,29.1,0.0,0.0,8.7,0.0
Antananarivo,2024-09-10,18.9,8.0,30.0,0.0,0.0,10.1,0.0
Antananarivo,2022-05-15,16.9,12.9,22.6,0.0,0.0,10.9,0.0
Antananarivo,2020-04-18,19.3,15.5,25.0,0.0,0.0,12.9,0.0
Antananarivo,2021-05-30,16.4,9.7,23.5,0.0,0.0,6.0,0.0
Antananarivo,2023-05-02,19.0,15.5,24.3,0.0,0.0,7.5,0.0
Antananarivo,2022-01-11,20.3,16.8,26.0,16.3,0.0,4.3,0.0
Antananarivo,2024-01-15,21.7,18.9,26.4,15.3,0.0,12.3,0.0
Antananarivo,2023-03-21,19.8,17.4,24.3,11.5,0.0,10.0,0.0
Antananarivo,2020-06-03,15.0,12.0,20.6,0.0,0.0,17.6,0.0
Antananarivo,2020-02-27,21.3,18.6,28.0,0.0,0.0,10.2,0.0
Antananarivo,2020-06-04,15.3,10.0,23.9,0.0,0.0,12.0,0.0
Antananarivo,2022-02-24,20.9,17.5,26.1,15.5,0.0,8.8,0.0
Antananarivo,2024-04-15,20.9,19.0,25.9,0.5,0.0,16.3,0.0
