city,date,temperature_avg,temperature_min,temperature_max,precipitation,snow,wind_speed,humidity
Cape Town,2022-12-09,20.2,17.4,23.3,0.0,0.0,18.4,0.0
Cape Town,2023-12-03,18.5,13.2,23.0,0.0,0.0,13.5,0.0
Cape Town,2022-07-16,16.0,11.1,24.2,0.0,0.0,8.5,0.0
Cape Town,2022-11-30,18.6,15.4,23.0,0.0,0.0,12.0,0.0
Cape Town,2020-03-03,23.0,16.0,32.0,0.0,0.0,10.2,0.0
Cape Town,2025-01-13,22.5,15.0,29.7,0.0,0.0,17.8,0.0
Cape Town,2020-11-23,16.7,13.5,21.9,0.0,0.0,18.5,0.0
Cape Town,2021-04-26,17.2,14.6,21.5,1.8,0.0,18.8,0.0
Cape Town,2021-05-22,11.0,6.5,16.3,0.0,0.0,7.2,0.0
Cape Town,2022-01-06,21.0,14.2,27.4,0.0,0.0,18.5,0.0
Cape Town,2023-09-18,12.0,6.4,17.3,0.4,0.0,9.5,0.0
Cape Town,2022-12-15,23.1,19.4,26.5,0.0,0.0,28.3,0.0
Cape Town,2020-09-21,13.3,9.0,17.3,0.0,0.0,20.1,0.0
Cape Town,2023-12-31,24.2,19.6,29.4,0.0,0.0,31.0,0.0
Cape Town,2024-08-26,13.6,11.5,15.6,11.9,0.0,35.0,0.0
Cape Town,2020-04-10,17.6,14.0,23.0,0.0,0.0,10.5,0.0
Cape Town,2021-11-26,21.8,16.3,28.3,24.8,0.0,13.8,0.0
Cape Town,2021-11-01,15.1,10.6,17.3,3.5,0.0,19.3,0.0
Cape Town,2022-01-27,20.5,15.3,25.6,0.0,0.0,19.7,0.0
Cape Town,2023-08-22,13.1,11.6,15.4,14.1,0.0,37.7,0.0
Cape Town,2023-04-07,16.1,14.8,18.1,2.7,0.0,16.2,0.0
Cape Town,2022-04-26,15.8,13.0,20.6,0.0,0.0,25.0,0.0
Cape Town,2023-03-13,19.1,14.4,24.6,0.0,0.0,27.5,0.0
Cape Town,2021-01-02,22.9,15.8,30.9,0.0,0.0,23.1,0.0
Cape Town,2023-01-09,20.8,16.2,26.4,0.0,0.0,14.1,0.0
Cape Town,2022-06-23,13.5,11.8,15.4,13.6,0.0,15.3,0.0
Cape Town,2022-01-14,25.1,18.6,31.7,0.0,0.0,10.5,0.0
Cape Town,2024-06-06,13.1,11.7,15.7,8.3,0.0,16.2,0.0
Cape Town,2023-10-30,17.2,6.6,26.6,0.0,0.0,21.4,0.0
Cape Town,2020-03-24,19.3,15.7,24.0,0.0,0.0,21.7,0.0
Cape Town,2021-05-21,13.3,10.5,15.6,4.6,0.0,12.9,0.0
Cape Town,2024-08-13,11.4,6.4,15.4,21.1,0.0,26.2,0.0
Cape Town,2023-01-23,20.7,16.5,24.7,0.0,0.0,15.4,0.0
Cape Town,2020-01-01,21.1,18.0,25.0,0.0,0.0,31.6,0.0
Cape Town,2022-03-20,22.2,17.9,29.3,0.0,0.0,20.4,0.0
Cape Town,2024-05-24,17.1,14.0,22.6,0.0,0.0,25.4,0.0
Cape Town,2023-09-02,9.3,5.3,13.4,3.9,0.0,16.1,0.0
Cape Town,2020-03-06,25.2,18.3,36.0,0.0,0.0,10.0,0.0
Cape Town,2020-07-16,11.2,5.0,22.2,0.0,0.0,4.8,0.0
Cape Town,2021-08-11,11.0,6.7,14.9,0.9,0.0,11.0,0.0
Cape Town,2021-08-22,10.0,4.6,15.5,0.0,0.0,6.3,0.0
Cape Town,2023-02-08,23.5,18.2,31.1,0.0,0.0,29.8,0.0
Cape Town,2021-01-07,21.3,15.6,27.7,0.0,0.0,18.2,0.0
Cape Town,2025-03-17,21.3,16.5,26.3,0.0,0.0,26.8,0.0
Cape Town,2022-09-07,12.5,6.0,18.4,0.0,0.0,15.8,0.0
Cape Town,2024-04-28,18.3,15.7,21.8,0.0,0.0,24.6,0.0
Cape Town,2024-04-01,16.5,11.2,21.4,0.0,0.0,13.4,0.0
Cape Town,2024-08-30,11.8,4.3,20.3,0.0,0.0,8.2,0.0
Cape Town,2020-03-12,17.4,14.0,24.5,0.0,0.0,14.1,0.0
Cape Town,2023-09-08,11.4,6.0,17.5,0.0,0.0,10.6,0.0
Cape Town,2022-05-12,12.4,8.4,17.2,0.0,0.0,12.4,0.0
Cape Town,2022-01-22,28.6,16.6,36.8,0.0,0.0,10.4,0.0
Cape Town,2022-07-23,12.8,10.8,15.0,0.7,0.0,12.0,0.0
Cape Town,2022-09-09,14.6,9.9,19.5,0.0,0.0,12.4,0.0
Cape Town,2020-03-31,17.9,15.0,22.7,0.0,0.0,24.5,0.0
Cape Town,2024-01-17,21.4,16.7,26.5,0.0,0.0,34.8,0.0
Cape Town,2020-02-18,23.3,17.0,29.0,0.0,0.0,18.3,0.0
Cape Town,2024-11-29,20.8,13.9,29.8,0.0,0.0,19.8,0.0
Cape Town,2020-06-15,12.8,8.0,18.0,0.0,0.0,11.5,0.0
Cape Town,2023-12-22,21.5,15.2,26.9,0.1,0.0,19.3,0.0
Cape Town,2024-08-14,11.0,6.5,13.7,0.0,0.0,14.6,0.0
Cape Town,2020-01-02,20.4,18.0,23.0,0.0,0.0,31.2,0.0
Cape Town,2023-06-18,12.4,11.0,14.2,3.4,0.0,32.9,0.0
Cape Town,2024-05-09,12.8,8.3,18.8,0.0,0.0,9.7,0.0
Cape Town,2025-01-26,23.8,21.0,26.8,0.0,0.0,33.1,0.0
Cape Town,2024-09-29,11.1,9.0,13.8,1.2,0.0,28.2,0.0
Cape Town,2022-10-30,16.5,12.8,20.1,1.5,0.0,18.6,0.0
Cape Town,2023-11-04,17.3,13.1,22.4,0.2,0.0,16.0,0.0
Cape Town,2023-08-17,12.1,11.0,14.5,21.8,0.0,28.6,0.0
Cape Town,2023-01-08,21.4,13.8,29.8,0.0,0.0,17.6,0.0
Cape Town,2021-10-02,13.0,10.5,15.1,1.8,0.0,16.2,0.0
Cape Town,2022-06-06,17.8,12.8,26.4,0.0,0.0,8.3,0.0
Cape Town,2022-02-28,19.5,16.1,23.2,0.1,0.0,15.3,0.0
Cape Town,2022-06-12,16.7,13.8,21.5,5.7,0.0,21.2,0.0
Cape Town,2025-02-03,20.6,16.7,25.0,0.0,0.0,21.1,0.0
Cape Town,2020-09-07,15.1,7.4,21.0,0.0,0.0,7.6,0.0
Cape Town,2024-09-10,12.9,5.7,20.8,0.0,0.0,18.2,0.0
Cape Town,2023-11-03,17.3,13.5,22.2,0.0,0.0,22.8,0.0
Cape Town,2024-02-10,20.0,14.8,25.4,0.0,0.0,24.5,0.0
Cape Town,2021-09-07,12.1,7.6,16.7,0.0,0.0,10.3,0.0
Cape Town,2023-10-14,18.8,12.1,27.1,0.3,0.0,16.7,0.0
Cape Town,2020-07-04,13.6,7.0,18.7,0.0,0.0,15.1,0.0
Cape Town,2021-06-26,13.9,11.7,15.9,1.7,0.0,18.3,0.0
Cape Town,2022-02-18,23.7,14.8,32.0,0.0,0.0,9.9,0.0
Cape Town,2024-12-27,22.3,18.3,27.8,0.2,0.0,21.4,0.0
Cape Town,2023-04-29,15.4,13.3,18.5,1.2,0.0,13.3,0.0
Cape Town,2025-03-20,19.1,14.0,26.2,0.0,0.0,13.1,0.0
Cape Town,2025-02-26,24.0,16.0,30.8,0.0,0.0,18.3,0.0
Cape Town,2020-12-19,20.6,16.8,25.3,0.0,0.0,31.5,0.0
Cape Town,2021-03-23,23.0,15.8,32.1,0.0,0.0,12.8,0.0
Cape Town,2020-04-24,18.8,15.0,24.6,0.0,0.0,16.3,0.0
Cape Town,2022-03-03,19.8,16.2,24.2,0.9,0.0,11.2,0.0
Cape Town,2021-02-12,22.5,20.0,26.5,0.0,0.0,23.9,0.0
Cape Town,2022-07-28,13.3,9.2,20.1,0.4,0.0,10.0,0.0
Cape Town,2020-04-30,17.0,9.0,26.0,0.0,0.0,10.4,0.0
Cape Town,2021-11-07,15.9,12.7,19.3,0.0,0.0,19.4,0.0
Cape Town,2020-10-31,17.6,12.3,24.1,0.0,0.0,33.8,0.0
Cape Town,2024-08-10,13.4,11.9,15.3,23.1,0.0,37.6,0.0
Cape Town,2022-03-04,19.7,15.1,24.7,0.0,0.0,21.2,0.0
Cape Town,2025-05-12,13.6,9.2,18.8,0.0,0.0,9.2,0.0
Cape Town,2020-02-26,20.3,15.3,36.7,0.0,0.0,22.7,0.0
Cape Town,2020-08-03,15.2,8.1,19.0,0.0,0.0,14.7,0.0
Cape Town,2020-07-20,13.3,8.0,19.0,0.0,0.0,8.0,0.0
Cape Town,2025-04-07,20.9,17.0,27.0,0.0,0.0,13.7,0.0
Cape Town,2020-10-21,14.2,7.0,19.0,0.0,0.0,17.4,0.0
Cape Town,2023-07-21,9.6,3.3,17.5,0.0,0.0,9.1,0.0
Cape Town,2022-05-11,14.1,11.0,17.7,0.0,0.0,9.9,0.0
Cape Town,2024-02-15,18.6,14.8,22.3,1.2,0.0,20.4,0.0
Cape Town,2020-01-13,23.0,19.0,28.0,0.0,0.0,21.4,0.0
Cape Town,2024-09-05,11.0,7.6,14.7,0.3,0.0,15.1,0.0
Cape Town,2020-01-22,20.9,16.0,26.0,0.0,0.0,23.3,0.0
Cape Town,2024-04-22,16.1,11.7,21.2,0.0,0.0,11.6,0.0
Cape Town,2023-08-16,12.7,7.3,18.8,0.0,0.0,23.5,0.0
Cape Town,2025-02-16,21.8,19.3,25.2,0.0,0.0,37.4,0.0
Cape Town,2022-09-15,15.6,11.3,21.6,0.0,0.0,9.4,0.0
Cape Town,2020-11-09,14.1,8.0,19.2,3.0,0.0,16.7,0.0
Cape Town,2023-12-25,20.4,17.6,24.8,0.0,0.0,41.3,0.0
Cape Town,2025-04-22,18.5,15.3,24.3,0.0,0.0,27.0,0.0
Cape Town,2021-08-29,8.4,2.4,13.6,0.0,0.0,10.4,0.0
Cape Town,2024-10-30,18.0,14.0,23.3,0.0,0.0,28.8,0.0
Cape Town,2024-04-27,22.0,14.2,30.3,0.0,0.0,20.2,0.0
Cape Town,2025-05-14,16.1,10.8,25.1,0.0,0.0,10.4,0.0
Cape Town,2021-01-28,19.8,15.8,24.8,0.0,0.0,17.5,0.0
Cape Town,2021-03-14,18.8,17.1,21.7,2.0,0.0,19.4,0.0
Cape Town,2023-04-02,17.5,12.8,21.3,0.0,0.0,16.8,0.0
Cape Town,2025-03-15,18.9,15.0,24.9,0.0,0.0,18.2,0.0
Cape Town,2024-04-23,15.7,10.2,22.6,0.0,0.0,8.9,0.0
Cape Town,2024-03-02,20.8,17.3,27.0,0.0,0.0,31.3,0.0
Cape Town,2023-07-06,13.9,6.9,23.0,0.0,0.0,18.2,0.0
Cape Town,2025-03-25,18.5,15.0,22.0,1.5,0.0,21.3,0.0
Cape Town,2021-10-04,13.9,9.4,19.8,0.0,0.0,20.0,0.0
Cape Town,2024-04-06,18.5,14.3,24.7,0.0,0.0,33.2,0.0
Cape Town,2024-08-18,12.9,8.5,16.4,2.4,0.0,18.9,0.0
Cape Town,2021-04-14,20.8,16.5,28.9,0.0,0.0,20.6,0.0
Cape Town,2022-05-25,14.1,11.7,17.7,3.7,0.0,9.0,0.0
Cape Town,2024-10-20,16.3,12.6,21.1,0.0,0.0,31.4,0.0
Cape Town,2022-08-01,11.5,8.4,15.7,0.0,0.0,13.4,0.0
Cape Town,2020-05-13,14.9,10.0,20.0,0.0,0.0,9.2,0.0
Cape Town,2023-03-10,15.0,11.6,19.9,0.0,0.0,11.8,0.0
Cape Town,2021-10-20,19.4,12.6,28.1,0.0,0.0,15.6,0.0
Cape Town,2023-08-26,11.5,8.4,14.9,0.0,0.0,19.5,0.0
Cape Town,2024-01-11,23.0,15.5,30.4,0.0,0.0,19.6,0.0
Cape Town,2022-07-08,13.4,10.5,19.1,0.0,0.0,6.9,0.0
Cape Town,2020-09-12,16.7,10.8,23.7,0.0,0.0,16.8,0.0
Cape Town,2021-04-06,19.4,14.2,26.1,0.0,0.0,14.3,0.0
Cape Town,2025-06-04,12.6,9.6,16.8,0.0,0.0,15.9,0.0
Cape Town,2020-10-30,13.9,5.8,19.2,0.0,0.0,23.5,0.0
Cape Town,2023-02-21,15.8,11.7,19.5,0.0,0.0,12.1,0.0
Cape Town,2022-07-22,12.4,9.5,15.5,1.2,0.0,8.5,0.0
Cape Town,2020-07-17,16.2,6.0,25.4,0.0,0.0,14.9,0.0
Cape Town,2020-07-05,13.9,11.0,18.0,0.0,0.0,14.9,0.0
Cape Town,2021-12-10,19.1,16.1,22.6,0.0,0.0,12.1,0.0
Cape Town,2022-05-07,14.4,12.3,18.5,0.0,0.0,21.2,0.0
Cape Town,2024-06-02,10.9,7.0,16.3,0.0,0.0,11.8,0.0
Cape Town,2020-04-29,17.6,11.0,26.6,0.0,0.0,11.3,0.0
Cape Town,2024-12-31,19.7,15.7,25.1,0.0,0.0,15.9,0.0
Cape Town,2020-11-10,16.4,12.2,20.5,0.0,0.0,31.2,0.0
Cape Town,2020-09-15,11.4,5.0,16.0,0.0,0.0,8.6,0.0
Cape Town,2020-01-28,20.0,14.0,25.0,0.0,0.0,14.9,0.0
Cape Town,2022-10-29,18.9,13.5,24.7,0.0,0.0,12.4,0.0
Cape Town,2021-11-18,17.0,12.7,21.1,0.0,0.0,20.8,0.0
Cape Town,2020-09-05,12.7,10.5,15.4,0.8,0.0,17.8,0.0
Cape Town,2023-09-29,16.0,11.4,21.4,0.0,0.0,14.5,0.0
Cape Town,2021-09-12,13.2,9.3,16.0,3.5,0.0,13.5,0.0
Cape Town,2021-01-31,19.3,16.9,22.1,2.2,0.0,16.2,0.0
Cape Town,2022-06-21,14.2,10.8,18.3,0.0,0.0,12.7,0.0
Cape Town,2024-03-15,19.1,12.7,26.3,0.0,0.0,11.6,0.0
Cape Town,2020-11-13,17.7,15.0,33.1,0.0,0.0,21.3,0.0
Cape Town,2022-07-18,13.3,11.6,16.0,0.1,0.0,12.2,0.0
Cape Town,2024-11-25,17.9,15.0,22.1,2.2,0.0,18.0,0.0
Cape Town,2024-12-10,21.9,17.2,27.0,0.0,0.0,17.7,0.0
Cape Town,2021-01-23,20.7,18.4,23.8,0.0,0.0,15.6,0.0
Cape Town,2024-05-12,14.1,9.5,20.0,0.0,0.0,21.7,0.0
Cape Town,2022-05-21,13.5,10.5,17.4,0.0,0.0,6.2,0.0
Cape Town,2020-02-15,20.5,16.8,27.0,0.0,0.0,21.1,0.0
Cape Town,2021-12-25,22.5,15.8,29.6,0.0,0.0,19.4,0.0
Cape Town,2024-04-16,17.8,13.6,23.4,0.0,0.0,10.4,0.0
Cape Town,2021-05-06,15.2,14.1,16.8,13.4,0.0,34.1,0.0
Cape Town,2021-11-20,18.7,14.1,24.4,0.0,0.0,28.5,0.0
Cape Town,2021-05-09,14.4,11.4,18.3,0.0,0.0,4.8,0.0
Cape Town,2020-03-11,20.5,17.4,27.8,0.0,0.0,14.0,0.0
Cape Town,2022-08-29,11.6,8.4,15.2,1.3,0.0,21.0,0.0
Cape Town,2022-03-01,19.6,17.2,23.3,0.0,0.0,16.4,0.0
Cape Town,2022-09-05,12.3,10.5,14.4,2.1,0.0,25.4,0.0
Cape Town,2023-03-15,23.8,19.4,31.3,0.0,0.0,32.3,0.0
Cape Town,2020-02-09,21.0,17.0,25.0,0.0,0.0,37.1,0.0
Cape Town,2020-11-11,18.7,9.4,26.9,0.0,0.0,17.6,0.0
Cape Town,2025-02-25,22.3,18.0,26.8,0.0,0.0,35.5,0.0
Cape Town,2024-04-04,17.7,11.9,24.2,0.2,0.0,21.5,0.0
Cape Town,2020-01-09,20.3,17.0,26.3,0.0,0.0,21.6,0.0
Cape Town,2024-06-29,16.3,13.1,20.0,0.2,0.0,23.9,0.0
Cape Town,2021-01-21,21.3,15.6,29.5,0.0,0.0,20.8,0.0
Cape Town,2021-05-13,13.7,9.0,18.3,0.0,0.0,5.1,0.0
Cape Town,2020-05-23,15.4,11.0,20.9,0.0,0.0,14.2,0.0
Cape Town,2021-03-06,19.1,14.7,23.2,0.4,0.0,11.4,0.0
Cape Town,2020-12-03,18.3,14.0,22.8,0.0,0.0,35.9,0.0
Cape Town,2021-01-30,20.3,15.9,24.6,0.0,0.0,10.3,0.0
Cape Town,2023-08-09,13.4,6.9,21.9,0.0,0.0,11.2,0.0
Cape Town,2021-09-09,17.5,8.5,27.7,0.0,0.0,10.7,0.0
Cape Town,2020-06-01,13.8,7.5,22.6,0.0,0.0,5.5,0.0
Cape Town,2021-04-27,17.0,14.8,20.0,5.3,0.0,12.0,0.0
Cape Town,2025-03-06,20.9,19.0,27.1,0.6,0.0,15.9,0.0
Cape Town,2023-02-26,19.7,15.3,26.4,0.0,0.0,33.8,0.0
Cape Town,2024-05-29,18.8,10.1,30.9,0.0,0.0,21.0,0.0
Cape Town,2023-07-20,9.7,5.6,15.6,0.0,0.0,15.2,0.0
Cape Town,2024-06-01,10.7,5.4,17.3,0.0,0.0,10.3,0.0
Cape Town,2024-08-24,13.5,10.6,16.1,6.3,0.0,27.7,0.0
Cape Town,2023-10-15,19.1,12.5,27.1,0.2,0.0,23.8,0.0
Cape Town,2022-10-17,17.0,13.3,20.3,0.0,0.0,13.2,0.0
Cape Town,2023-07-30,10.9,7.8,13.0,6.6,0.0,25.3,0.0
Cape Town,2021-09-17,14.7,11.1,20.1,0.0,0.0,22.3,0.0
Cape Town,2025-02-23,20.2,18.0,24.0,0.0,0.0,24.0,0.0
Cape Town,2023-01-10,19.8,16.2,24.0,0.0,0.0,12.1,0.0
Cape Town,2024-11-18,19.8,15.0,25.5,0.0,0.0,21.5,0.0
Cape Town,2021-06-22,15.3,14.0,16.3,17.6,0.0,27.3,0.0
Cape Town,2024-03-26,19.0,15.2,24.7,0.0,0.0,23.6,0.0
Cape Town,2021-03-11,19.3,16.1,23.0,0.5,0.0,8.1,0.0
Cape Town,2020-08-18,10.8,8.0,14.8,0.0,0.0,20.1,0.0
Cape Town,2024-12-22,21.7,18.5,26.0,0.0,0.0,33.6,0.0
Cape Town,2020-03-28,17.2,10.0,23.0,0.0,0.0,12.3,0.0
Cape Town,2023-09-04,10.3,6.8,14.1,1.8,0.0,10.8,0.0
Cape Town,2020-08-27,13.1,8.0,18.0,0.0,0.0,12.9,0.0
Cape Town,2020-11-29,18.4,15.2,21.8,0.0,0.0,28.8,0.0
Cape Town,2021-03-20,18.6,17.1,20.9,0.0,0.0,27.7,0.0
Cape Town,2024-04-24,16.6,12.7,22.8,0.0,0.0,10.5,0.0
Cape Town,2021-07-30,11.4,6.8,17.9,0.0,0.0,7.2,0.0
Cape Town,2022-06-24,13.4,11.6,15.9,0.0,0.0,16.3,0.0
Cape Town,2024-06-04,15.5,13.1,18.9,2.9,0.0,17.0,0.0
Cape Town,2025-01-12,21.5,18.0,25.9,0.5,0.0,29.0,0.0
Cape Town,2021-05-11,14.9,11.4,18.9,0.0,0.0,11.0,0.0
Cape Town,2024-02-29,20.9,16.0,26.9,0.3,0.0,22.5,0.0
Cape Town,2023-06-01,14.4,12.1,18.6,0.0,0.0,8.1,0.0
Cape Town,2023-09-17,12.1,8.6,16.7,0.0,0.0,11.2,0.0
Cape Town,2020-12-16,19.3,15.9,23.3,0.0,0.0,28.8,0.0
Cape Town,2021-09-14,12.8,10.1,15.3,0.0,0.0,17.7,0.0
Cape Town,2024-11-01,19.6,14.1,27.6,0.0,0.0,24.9,0.0
Cape Town,2024-12-20,21.0,17.9,26.0,0.0,0.0,30.9,0.0
Cape Town,2025-04-04,21.1,16.0,29.0,0.0,0.0,15.3,0.0
Cape Town,2024-10-15,18.0,11.1,26.6,0.0,0.0,21.4,0.0
Cape Town,2021-04-16,21.7,13.4,30.8,0.0,0.0,7.2,0.0
Cape Town,2024-09-16,13.1,8.8,17.3,0.0,0.0,23.8,0.0
Cape Town,2023-11-29,19.4,13.4,24.3,0.0,0.0,24.9,0.0
Cape Town,2021-11-29,16.0,14.5,18.6,0.2,0.0,10.2,0.0
Cape Town,2024-01-16,21.5,17.8,26.7,0.0,0.0,29.7,0.0
Cape Town,2020-07-02,12.4,5.9,20.8,0.0,0.0,11.0,0.0
Cape Town,2020-03-30,16.8,13.0,21.0,0.0,0.0,22.3,0.0
Cape Town,2021-08-15,12.2,5.8,20.0,0.0,0.0,7.4,0.0
Cape Town,2024-02-09,19.1,14.2,23.6,0.3,0.0,13.1,0.0
Cape Town,2022-08-08,12.9,10.4,16.9,0.0,0.0,9.6,0.0
Cape Town,2020-09-23,15.1,12.0,19.6,0.0,0.0,18.5,0.0
Cape Town,2020-10-18,16.0,11.0,21.0,0.0,0.0,14.4,0.0
Cape Town,2021-11-06,15.5,11.4,19.7,0.1,0.0,12.5,0.0
Cape Town,2022-06-27,14.5,9.7,22.8,0.0,0.0,8.6,0.0
Cape Town,2020-06-22,13.2,10.0,18.0,0.0,0.0,12.7,0.0
Cape Town,2021-05-12,14.4,10.7,19.4,0.0,0.0,8.8,0.0
Cape Town,2020-01-21,22.6,16.0,28.0,0.0,0.0,12.4,0.0
Cape Town,2021-04-18,22.0,16.8,33.6,0.0,0.0,12.3,0.0
Cape Town,2020-06-17,13.5,6.0,24.0,0.0,0.0,7.4,0.0
Cape Town,2020-05-19,16.0,10.1,23.4,0.0,0.0,9.4,0.0
Cape Town,2024-11-10,18.3,14.1,22.7,0.0,0.0,26.0,0.0
Cape Town,2022-08-10,13.3,12.4,14.4,6.0,0.0,17.0,0.0
Cape Town,2021-06-03,13.8,9.7,18.8,0.0,0.0,12.3,0.0
Cape Town,2024-09-04,15.1,13.0,18.6,0.0,0.0,14.5,0.0
Cape Town,2022-11-21,18.3,14.3,22.4,0.2,0.0,20.4,0.0
Cape Town,2022-01-16,20.6,18.0,24.1,0.0,0.0,13.8,0.0
Cape Town,2020-02-06,19.9,18.0,23.0,0.0,0.0,35.4,0.0
Cape Town,2020-04-28,17.1,11.0,25.0,0.0,0.0,7.6,0.0
Cape Town,2022-06-07,18.9,14.3,27.1,0.0,0.0,10.0,0.0
Cape Town,2022-11-22,19.0,14.0,23.9,0.0,0.0,13.1,0.0
Cape Town,2025-04-08,18.6,17.0,20.0,55.1,0.0,15.0,0.0
Cape Town,2022-11-17,17.1,13.6,21.4,0.0,0.0,20.6,0.0
Cape Town,2023-08-05,10.8,7.3,16.0,0.0,0.0,11.3,0.0
Cape Town,2020-09-02,14.3,13.0,16.1,0.0,0.0,33.9,0.0
Cape Town,2020-06-29,13.0,11.0,16.0,0.0,0.0,14.4,0.0
Cape Town,2020-04-26,18.1,12.0,24.0,0.0,0.0,15.5,0.0
Cape Town,2024-07-12,12.4,9.8,14.7,5.1,0.0,33.9,0.0
Cape Town,2023-08-23,11.6,8.9,14.5,0.0,0.0,18.3,0.0
Cape Town,2021-02-17,20.2,14.9,25.7,0.0,0.0,11.1,0.0
Cape Town,2020-04-03,19.8,13.0,29.5,0.0,0.0,9.4,0.0
Cape Town,2024-07-31,9.1,5.1,14.7,0.0,0.0,12.6,0.0
Cape Town,2023-03-24,18.3,16.1,22.2,16.4,0.0,22.5,0.0
Cape Town,2022-11-09,16.0,12.0,19.5,0.0,0.0,14.3,0.0
Cape Town,2021-04-11,19.0,16.4,24.1,0.0,0.0,22.7,0.0
Cape Town,2020-11-26,17.1,12.6,20.8,0.0,0.0,24.2,0.0
Cape Town,2021-12-18,23.4,13.3,32.9,0.0,0.0,13.5,0.0
Cape Town,2023-04-13,16.3,14.0,20.2,0.0,0.0,11.3,0.0
Cape Town,2024-09-26,14.6,10.2,20.3,0.0,0.0,12.9,0.0
Cape Town,2020-06-04,13.6,8.0,25.0,0.0,0.0,5.3,0.0
Cape Town,2024-04-02,18.2,14.1,23.8,0.0,0.0,18.3,0.0
Cape Town,2024-11-03,16.0,11.2,20.4,0.0,0.0,16.3,0.0
Cape Town,2025-04-10,19.6,15.0,26.0,0.0,0.0,11.9,0.0
Cape Town,2020-12-15,19.3,16.8,23.2,0.0,0.0,32.0,0.0
Cape Town,2021-04-25,17.0,14.4,22.6,0.0,0.0,11.1,0.0
Cape Town,2020-08-30,8.1,2.4,14.1,0.0,0.0,8.7,0.0
Cape Town,2025-04-15,18.1,13.5,24.2,0.0,0.0,26.5,0.0
Cape Town,2022-12-05,18.1,13.4,22.5,0.0,0.0,14.7,0.0
Cape Town,2023-04-14,15.6,12.2,19.3,0.0,0.0,21.6,0.0
Cape Town,2021-12-01,17.4,13.3,21.6,0.4,0.0,14.8,0.0
Cape Town,2021-12-04,18.5,15.0,24.4,7.5,0.0,33.2,0.0
Cape Town,2020-09-30,13.3,8.7,17.9,0.0,0.0,20.4,0.0
Cape Town,2020-02-14,20.4,18.0,24.3,0.0,0.0,21.5,0.0
Cape Town,2023-12-02,18.8,13.5,24.4,1.0,0.0,14.9,0.0
Cape Town,2023-11-01,21.5,12.8,30.5,0.0,0.0,16.8,0.0
Cape Town,2023-05-20,11.9,8.1,16.3,0.0,0.0,16.6,0.0
Cape Town,2024-05-31,10.7,7.1,16.2,0.0,0.0,6.8,0.0
Cape Town,2021-12-26,22.0,16.7,26.6,0.0,0.0,10.3,0.0
Cape Town,2020-07-19,14.4,7.8,20.0,0.0,0.0,10.2,0.0
Cape Town,2024-07-30,9.9,6.9,13.6,0.1,0.0,15.0,0.0
Cape Town,2022-02-12,22.8,18.2,30.0,2.1,0.0,17.2,0.0
Cape Town,2021-06-29,11.3,9.1,14.4,25.8,0.0,10.9,0.0
Cape Town,2020-10-12,16.4,7.6,24.1,0.0,0.0,10.9,0.0
Cape Town,2023-07-29,10.7,7.8,13.3,6.7,0.0,25.6,0.0
Cape Town,2022-04-30,14.1,10.5,18.8,0.0,0.0,6.7,0.0
Cape Town,2024-07-02,11.2,7.0,16.1,0.0,0.0,13.9,0.0
Cape Town,2024-11-27,17.1,13.3,21.0,1.5,0.0,19.2,0.0
Cape Town,2023-06-13,14.8,13.9,15.9,9.0,0.0,38.9,0.0
Cape Town,2025-04-11,18.7,15.0,25.0,0.0,0.0,14.5,0.0
Cape Town,2021-01-18,22.5,16.4,29.5,0.0,0.0,15.4,0.0
Cape Town,2024-07-24,11.7,7.6,14.6,3.1,0.0,13.4,0.0
Cape Town,2021-12-06,17.3,14.2,22.0,0.8,0.0,14.5,0.0
Cape Town,2020-03-21,19.8,15.9,24.0,0.0,0.0,19.9,0.0
Cape Town,2020-11-16,18.3,13.8,21.0,0.0,0.0,25.8,0.0
Cape Town,2021-12-03,16.9,13.1,21.9,1.3,0.0,25.4,0.0
Cape Town,2020-08-02,15.7,8.1,23.0,0.0,0.0,15.7,0.0
Cape Town,2023-04-05,20.7,12.3,30.2,0.0,0.0,14.4,0.0
Cape Town,2021-08-07,11.5,8.5,17.3,0.0,0.0,4.3,0.0
Cape Town,2025-07-02,13.7,12.7,14.8,13.2,0.0,9.8,0.0
Cape Town,2021-11-22,19.6,16.7,23.4,0.0,0.0,35.9,0.0
Cape Town,2020-08-17,9.7,5.0,14.4,0.0,0.0,21.0,0.0
Cape Town,2023-03-17,18.2,15.7,22.3,0.5,0.0,17.0,0.0
Cape Town,2021-04-13,20.3,12.5,30.5,0.0,0.0,11.6,0.0
Cape Town,2023-12-23,21.6,19.0,26.1,0.2,0.0,30.0,0.0
Cape Town,2024-06-26,13.9,8.9,21.5,0.0,0.0,14.1,0.0
Cape Town,2025-06-15,19.4,11.3,26.8,0.0,0.0,18.1,0.0
Cape Town,2021-12-09,19.3,15.6,24.4,0.0,0.0,27.2,0.0
Cape Town,2023-12-30,23.0,19.3,28.7,0.0,0.0,32.5,0.0
Cape Town,2021-03-07,17.2,14.8,21.3,1.1,0.0,13.2,0.0
Cape Town,2021-04-24,17.1,13.1,23.4,0.0,0.0,15.9,0.0
Cape Town,2023-05-10,15.7,10.5,22.9,0.0,0.0,9.5,0.0
Cape Town,2024-02-11,24.4,14.6,35.3,0.0,0.0,18.8,0.0
